CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
01.657.856/0001-05;2022-12-01;1;2023-03-23;SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO;1996-10-31;INVESTIDORES EM GERAL;BRSCPFCTF003;4200000;N;N;Renda;Shoppings;Ativa;Indeterminado;;31/12;S;N;N;S;N;BR-CAPITAL DISTRIB. TITULOS E VALORES MOBILIÁRIOS S.A.;44077014000189;AV. DAS NAÇÕES UNIDAS;11857;CONBJ. 111;BROOKLIN PAULISTA;SÃO PAULO;SP;04578-908;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br
01.964.775/0001-40;2022-12-01;1;2023-01-09;FUNDO DE INVESTIMENTO IMOBILIÁRIO GEO GUARARAPES;2005-11-03;INVESTIDOR QUALIFICADO E PROFISSIONAL;0;12583000;S;N;;;;Indeterminado;;31/12;S;N;N;S;N;BCV - BANCO DE CREDITO E VAREJO S/A;01964775000140;AVENIDA JUSCELINO KUBITSCHEK;1830;10º ANDAR;ITAIM BIBI;SÃO PAULO;SP;04543-000;11 98041-8957;;;N/C;rodrigo.rosario@bancobmg.com.br
02.027.437/0001-44;2022-12-01;1;2023-03-31;FUNDO BRASÍLIO MACHADO DEINVESTIMENTO IMOBILIÁRIO;1997-07-10;INVESTIDORES EM GERAL;BRBMIICTF007;142400;N;N;Desenvolvimento para Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS - DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;CONJUNTO 32, BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;+55 (11) 3509-6500;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
02.508.235/0001-14;2022-12-01;1;2023-03-31;LOGINVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL;1998-06-10;INVESTIDORES EM GERAL;BRLGVTCTF016;17100;N;S;Renda;Logística;Passiva;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS - DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;CONJUNTO 32, BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;+55 (11) 3509-6500;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
03.251.720/0001-18;2022-12-01;1;2023-03-28;FUNDO DE INVESTIMENTO IMOBILIÁRIO PROJETO  ÁGUA BRANCA;1999-06-30;INVESTIDORES EM GERAL;BRFPABCTF011;750000;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;S;N;N;S;N;COINVALORES CCVM LTDA.;00336036000140;Avenida Brigadeiro Faria Lima;1800;2º andar;Jardim Paulistano;São Paulo;SP;01451-001;(11)3035-4143;(11)3035-4141;;www.coinvalores.com.br;admfundoimobiliario@coinvalores.com.br
03.507.519/0001-59;2022-12-01;1;2023-03-31;FUNDO DE INVESTIMENTOIMOBILIÁRIO SHOPPING PÁTIOHIGIENOPOLIS;1999-10-15;INVESTIDORES EM GERAL;BRSHPHCTF008;608950;N;N;Renda;Shoppings;Passiva;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS - DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;CONJUNTO 32, BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;+55 (11) 3509-6500;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
03.683.056/0001-86;2022-12-01;1;2023-03-31;FUNDO DE INV. IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA;2000-01-12;INVESTIDORES EM GERAL;BRRCRBCTF000;3690695;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS - DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;CONJ 32 - BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
03.855.441/0001-63;2022-12-01;1;2023-03-31;FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA;2000-05-02;INVESTIDORES EM GERAL;0;144210661;S;N;Desenvolvimento para Venda;Logística;Passiva;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS - DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;BLOCO B - CJ 32;VILA OLIMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
04.066.582/0001-60;2022-12-01;2;2023-03-31;FII - FII HOSPITAL DA CRIANCA;2000-10-03;INVESTIDORES EM GERAL;BRHCRICTF006;200000;N;N;Renda;Hospital;Passiva;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
04.141.645/0001-03;2022-12-01;1;2023-03-22;F I I CONTINENTAL SQUARE FARIA LIMA;2000-08-29;INVESTIDORES EM GERAL;BRFLMACTF009;1380670;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;S;N;N;S;N;BR-CAPITAL DISTRIB. TÍTULOS E VALORES MOBILIÁRIOS S.A.;44077014000189;AV. NAÇÕES UNIDAS;11857;CONJ. 111;BROOKLIN PAULISTA;SÃO PAULO;SP;04578-908;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br
04.644.612/0001-78;2022-12-01;1;2023-01-05;STARK FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-09-13;INVESTIDOR PROFISSIONAL;BROLMPCTF009;1306216.48;S;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;RJI CTVM LTDA;04644612000178;RUA DO OUVIDOR;97;7 andar;CENTRO;RIO DE JANEIRO;RJ;20040030;21 3500-4500;21 3500-4514;;www.rjicv.com.br;backoffice.adm@rjicv.com.br
04.722.883/0001-02;2022-12-01;1;2023-03-31;FII - FII TORRE NORTE;2001-10-10;INVESTIDORES EM GERAL;BRTRNTCTF013;3935562;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
04.782.236/0001-88;2022-12-01;1;2023-03-28;FP. F ANDROMEDA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2001-08-24;INVESTIDOR PROFISSIONAL;;3755484;S;N;Híbrido;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;COINVALORES C. C. V. M. LTDA.;00336036000140;Av. Brigadeiro Faria Lima;1800;2º andar;Jardim Paulistano;São Paulo;SP;01451-001;(11) 3035-4141;;;www.coinvalores.com.br;admfundoimobiliario@coinvalores.com.br
05.437.916/0001-27;2022-12-01;1;2023-03-28;FUNDO DE INVESTIMENTO IMOBILIÁRIO EUROPAR;2002-12-10;INVESTIDORES EM GERAL;BREUROCTF011;383936;N;N;Renda;Logística;Passiva;Indeterminado;;31/12;S;N;N;S;N;COINVALORES CCVM LTDA;00336036000140;Avenida Brigadeiro Faria Lima;1800;2º andar;Jardim Paulistano;São Paulo;SP;01451-001;(11)3035-4143;(11)3035-4141;;www.coinvalores.com.br;admfundoimobiliario@coinvalores.com.br
05.562.312/0001-02;2022-12-01;1;2023-03-31;FII EDIFICIO ALMIRANTE BARROSO;2003-03-17;INVESTIDORES EM GERAL;BRFAMBCTF018;104800;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
06.175.262/0001-73;2022-12-01;1;2023-03-30;FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST;2004-05-04;INVESTIDORES EM GERAL;BREDFOCTF004;236000;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;30/12;S;S;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Avenida das Américas;3.434;Bloco 7, Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22.640-102;(21) 3514-0000;(21) 3514-0099;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
07.000.400/0001-46;2022-12-01;1;2023-03-31;BB FII PROGRESSIVO;2004-09-03;INVESTIDORES EM GERAL;BRBBFICTF006;130000;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
07.122.725/0001-00;2022-12-01;1;2023-03-31;FII TORRE ALMIRANTE;2004-11-19;INVESTIDORES EM GERAL;BRALMICTF003;111177;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
07.224.019/0001-60;2022-12-01;1;2023-03-31;FII - FII SHOPPING PARQUE D. PEDRO;2005-01-28;INVESTIDORES EM GERAL;BRSHDPCTF007;1467793;N;N;Renda;Shoppings;Passiva;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
07.583.627/0001-61;2022-12-01;1;2023-03-31;FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA;2005-06-23;INVESTIDOR QUALIFICADO;0;224952;S;N;Renda;Outros;Passiva;Indeterminado;;31/12;N;N;S;N;N;BANCO OURINVEST S.A.;78632767000120;Av. Paulista;1728;Sobreloja, 2º ao 5º 7º e 11º andares;Bela Vista;São Paulo;SP;01310-919;4081-4402;4081-4444;4081-4576;ourinvest.com.br;fundos.imobiliarios@ourinvest.com.br
07.789.135/0001-27;2022-12-01;3;2023-03-31;FII ANCAR IC;2006-01-03;INVESTIDORES EM GERAL;BRANCRCTF001;475316.35;N;N;Renda;Shoppings;Ativa;Indeterminado;;31/12;N;N;S;N;N;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;27652684000162;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(11) 3206-8000;(21) 3923-3000;;WWW.GENIALINVESTIMENTOS.COM.BR;MIDDLEADM@GENIAL.COM.VC
08.014.513/0001-63;2022-12-01;2;2023-03-31;FII - FII HOSPITAL NOSSA SENHORA DE LOURDES;2006-04-20;INVESTIDORES EM GERAL;BRNSLUCTF008;1293286;N;N;Renda;Hospital;Passiva;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
08.098.114/0001-28;2022-06-01;1;2022-09-28;HSI RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2006-06-26;INVESTIDORES EM GERAL;BRPRGDCTF001;8518064;N;N;Renda;Híbrido;Ativa;Indeterminado;;30/06;S;N;N;S;N;BRL TRUST DTVM S.A;08098114000128;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451011;11 3133-0350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
08.417.532/0001-30;2022-12-01;1;2023-03-31;FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM;2006-08-14;INVESTIDORES EM GERAL;0;46971;S;N;Renda;Outros;Passiva;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS - DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;BLOCO B - CJ 32;VILA OLIMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
08.431.747/0001-06;2022-12-01;2;2023-09-01;HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO;2006-12-28;INVESTIDORES EM GERAL;BRHGBSCTF000;10000000;N;N;Renda;Shoppings;Ativa;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR, CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
08.693.497/0001-82;2022-12-01;1;2023-03-31;FUNDO DE INVESTIMENTO IMOBILIARIO VEREDA - FII;2011-01-31;INVESTIDORES EM GERAL;BRVERECTF002;569529.6637122;N;N;Híbrido;Outros;Ativa;Indeterminado;;31/12;N;S;N;S;N;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;08693497000182;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
08.696.175/0001-97;2022-06-01;1;2022-09-23;RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2009-11-30;INVESTIDORES EM GERAL;BRFIIPCTF001;927162;N;N;Renda;Híbrido;Passiva;Indeterminado;;30/06;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;08696175000197;Avenida das Américas;3.434;Bloco 07, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
08.706.065/0001-69;2022-12-01;1;2023-03-31;FII - FII HOTEL MAXINVEST;2007-02-13;INVESTIDORES EM GERAL;BRHTMXCTF000;1504334;N;N;Renda;Hotel;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
08.924.783/0001-01;2022-12-01;1;2023-03-31;FII BTG PACTUAL CORPORATE OFFICE FUND;2007-07-20;INVESTIDORES EM GERAL;BRBRCRCTF000;26638202;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
09.006.914/0001-34;2022-12-01;1;2023-03-20;FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO;2007-08-13;INVESTIDORES EM GERAL;BRRBRDCTF008;1851786;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;S;S;N;S;S;BV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;09006914000134;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.bancobv.com.br;RI-VAM@bv.com.br
09.072.017/0001-29;2022-12-01;1;2023-03-10;CSHG REAL ESTATE  - FDO INVEST IMOBILIÁRIO - FII;2008-04-17;INVESTIDORES EM GERAL;BRHGRECTF006;11817767;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;S;N;N;S;N;CREDIT SUISSE HEDGING-GRIFFO CORRETORA DE VALORES S.A.;61809182000130;RUA LEOPOLDO COUTO DE MAGALHAES JUNIOR;700;11º ANDAR (PARTE), 13º ANDAR E 14º ANDAR (PARTE);ITAIM BIBI;SÃO PAULO;SP;04542-000;(11) 3701-8600;;;imobiliario.cshg.com.br;ri.imobiliario@cshg.com.br
09.150.967/0001-24;2022-12-01;1;2023-04-01;FII PATRIMONIAL IV;2007-10-18;INVESTIDORES EM GERAL;BROPTMCTF002;73304.97449994;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;S;N;S;N;FRAM CAPITAL DTVM S.A.;13673855000125;Rua Dr. Eduardo de Souza Aranha;153;4º Andar;Vila Conceição;São Paulo;SP;4543120;(11) 3513-3100;;;https://www.framcapital.com;admfundos@framcapital.com
09.276.964/0001-31;2022-12-01;1;2023-03-29;FII PROPERTY INVEST;2008-01-11;INVESTIDOR PROFISSIONAL;0;1206204.15662318;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;09276964000131;Av Faria Lima;2277;17º andar;Vila Olimpia;São Paulo;SP;01452000;35141300;;;www.reag.com.br;silvano.gersztel@reag.com.br
09.326.861/0001-39;2022-12-01;1;2023-03-24;SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO;2008-01-17;INVESTIDORES EM GERAL;BRWPLZCTF004;1020747;N;N;Renda;Shoppings;Passiva;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR, CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
09.350.920/0001-04;2022-12-01;1;2023-03-31;FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO;2008-07-28;INVESTIDORES EM GERAL;BRSFNDCTF006;981472;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS - DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;CONJ 32 - BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551061;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
09.517.273/0001-82;2022-12-01;1;2023-03-30;SEQUÓIA III RENDA IMOBILIÁRIA;2008-06-06;INVESTIDORES EM GERAL;BRSEQRCTF002;1608552.27203363;S;N;Renda;Logística;Ativa;Indeterminado;;31/03;S;N;N;S;N;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;09517273000182;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
09.552.812/0001-14;2022-12-01;1;2023-03-31;FII BTG PACTUAL CRÉDITO IMOBILIÁRIO;2008-05-19;INVESTIDORES EM GERAL;BRFEXCCTF007;11057908;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
10.347.505/0001-80;2022-12-01;1;2023-03-20;FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES;2010-01-14;INVESTIDOR QUALIFICADO;;62735;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;S;N;N;S;BV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;10347505000180;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5096;;;www.bancobv.com.br;RI-VAM@bv.com.br
10.347.985/0001-80;2022-12-01;1;2023-03-28;CIDADE JARDIM CONTINENTAL TOWER FII;2010-12-22;INVESTIDOR QUALIFICADO;BRCJCTCTF001;3140000;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR, CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
