CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
00.332.266/0001-31;2018-11-01;1;2018-12-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO VIA PARQUE SHOPPING;1994-11-24;INVESTIDORES EM GERAL;BRFVPQCTF015;2737722;N;N;Renda;Shoppings;Passiva;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
00.332.266/0001-31;2018-12-01;1;2019-01-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO VIA PARQUE SHOPPING;1994-11-24;INVESTIDORES EM GERAL;BRFVPQCTF015;2749208;N;N;Renda;Shoppings;Passiva;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
00.613.094/0001-74;2018-01-01;1;2018-02-09;FUNDO DE INVESTIMENTO IMOBILIÁRIO PANAMBY;1995-03-14;INVESTIDORES EM GERAL;BRPABYCTF012;758400;N;N;Desenvolvimento para Venda;Híbrido;Passiva;Indeterminado;;31/01;S;N;N;S;N;BRKB DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;33923111000129;RUA LAURO MULLER;116;SALAS 2101, 2102 e 2108;BOTAFOGO;RIO DE JANEIRO;RJ;22290-160;(21) 3725-7708;(21) 3725-7821;(21) 3725-7731;www.brkbdtvm.com.br;admfundos.brkb@brookfieldbr.com
00.613.094/0001-74;2018-02-01;1;2018-03-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO PANAMBY;1995-03-14;INVESTIDORES EM GERAL;BRPABYCTF012;758400;N;N;Desenvolvimento para Venda;Híbrido;Passiva;Indeterminado;;31/12;S;N;N;S;N;BRKB DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;33923111000129;RUA LAURO MULLER;116;SALAS 2101, 2102 e 2108;BOTAFOGO;RIO DE JANEIRO;RJ;22290-160;(21) 3725-7708;(21) 3725-7821;(21) 3725-7731;www.brkbdtvm.com.br;admfundos.brkb@brookfieldbr.com
00.613.094/0001-74;2018-03-01;1;2018-04-11;FUNDO DE INVESTIMENTO IMOBILIÁRIO PANAMBY;1995-03-14;INVESTIDORES EM GERAL;BRPABYCTF012;758400;N;N;Desenvolvimento para Venda;Híbrido;Passiva;Indeterminado;;31/12;S;N;N;S;N;BRKB DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;33923111000129;RUA LAURO MULLER;116;SALAS 2101, 2102 e 2108;BOTAFOGO;RIO DE JANEIRO;RJ;22290-160;(21) 3725-7708;(21) 3725-7821;(21) 3725-7731;www.brkbdtvm.com.br;admfundos.brkb@brookfieldbr.com
00.613.094/0001-74;2018-04-01;1;2018-05-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO PANAMBY;1995-03-14;INVESTIDORES EM GERAL;BRPABYCTF012;758400;N;N;Desenvolvimento para Venda;Híbrido;Passiva;Indeterminado;;31/12;S;N;N;S;N;BRKB DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;33923111000129;RUA LAURO MULLER;116;SALAS 2101, 2102 e 2108;BOTAFOGO;RIO DE JANEIRO;RJ;22290-160;(21) 3725-7708;(21) 3725-7821;(21) 3725-7731;www.brkbdtvm.com.br;admfundos.brkb@brookfieldbr.com
00.613.094/0001-74;2018-05-01;1;2018-06-11;FUNDO DE INVESTIMENTO IMOBILIÁRIO PANAMBY;1995-03-14;INVESTIDORES EM GERAL;BRPABYCTF012;758400;N;N;Desenvolvimento para Venda;Híbrido;Passiva;Indeterminado;;31/12;S;N;N;S;N;BRKB DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;33923111000129;RUA LAURO MULLER;116;SALAS 2101, 2102 e 2108;BOTAFOGO;RIO DE JANEIRO;RJ;22290-160;(21) 3725-7708;(21) 3725-7821;(21) 3725-7731;www.brkbdtvm.com.br;admfundos.brkb@brookfieldbr.com
00.613.094/0001-74;2018-06-01;1;2018-07-11;FUNDO DE INVESTIMENTO IMOBILIÁRIO PANAMBY;1995-03-14;INVESTIDORES EM GERAL;BRPABYCTF012;758400;N;N;Desenvolvimento para Venda;Híbrido;Passiva;Indeterminado;;31/12;S;N;N;S;N;BRKB DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;33923111000129;RUA LAURO MULLER;116;SALAS 2101, 2102 e 2108;BOTAFOGO;RIO DE JANEIRO;RJ;22290-160;(21) 3725-7708;(21) 3725-7821;(21) 3725-7731;www.brkbdtvm.com.br;admfundos.brkb@brookfieldbr.com
00.613.094/0001-74;2018-07-01;1;2018-08-09;FUNDO DE INVESTIMENTO IMOBILIÁRIO PANAMBY;1995-03-14;INVESTIDORES EM GERAL;BRPABYCTF012;758400;N;N;Desenvolvimento para Venda;Híbrido;Passiva;Indeterminado;;31/12;S;N;N;S;N;BRKB DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;33923111000129;RUA LAURO MULLER;116;SALAS 2101, 2102 e 2108;BOTAFOGO;RIO DE JANEIRO;RJ;22290-160;(21) 3725-7708;(21) 3725-7821;(21) 3725-7731;www.brkbdtvm.com.br;admfundos.brkb@brookfieldbr.com
00.613.094/0001-74;2018-08-01;1;2018-09-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO PANAMBY;1995-03-14;INVESTIDORES EM GERAL;BRPABYCTF012;758400;N;N;Desenvolvimento para Venda;Híbrido;Passiva;Indeterminado;;31/12;S;N;N;S;N;BRKB DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;33923111000129;RUA LAURO MULLER;116;SALAS 2101, 2102 e 2108;BOTAFOGO;RIO DE JANEIRO;RJ;22290-160;(21) 3725-7708;(21) 3725-7821;(21) 3725-7731;www.brkbdtvm.com.br;admfundos.brkb@brookfieldbr.com
00.613.094/0001-74;2018-09-01;1;2018-10-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO PANAMBY;1995-03-14;INVESTIDORES EM GERAL;BRPABYCTF012;758400;N;N;Desenvolvimento para Venda;Híbrido;Passiva;Indeterminado;;31/12;S;N;N;S;N;BRKB DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;33923111000129;RUA LAURO MULLER;116;SALAS 2101, 2102 e 2108;BOTAFOGO;RIO DE JANEIRO;RJ;22290-160;(21) 3725-7708;(21) 3725-7821;(21) 3725-7731;www.brkbdtvm.com.br;admfundos.brkb@brookfieldbr.com
00.613.094/0001-74;2018-10-01;1;2018-11-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO PANAMBY;1995-03-14;INVESTIDORES EM GERAL;BRPABYCTF012;758400;N;N;Desenvolvimento para Venda;Híbrido;Passiva;Indeterminado;;31/12;S;N;N;S;N;BRKB DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;33923111000129;RUA LAURO MULLER;116;SALAS 2101, 2102 e 2108;BOTAFOGO;RIO DE JANEIRO;RJ;22290-160;(21) 3725-7708;(21) 3725-7821;(21) 3725-7731;www.brkbdtvm.com.br;admfundos.brkb@brookfieldbr.com
00.613.094/0001-74;2018-11-01;1;2018-12-12;FUNDO DE INVESTIMENTO IMOBILIÁRIO PANAMBY;1995-03-14;INVESTIDORES EM GERAL;BRPABYCTF012;758400;N;N;Desenvolvimento para Venda;Híbrido;Passiva;Indeterminado;;31/12;S;N;N;S;N;BRKB DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;33923111000129;RUA LAURO MULLER;116;SALAS 2101, 2102 e 2108;BOTAFOGO;RIO DE JANEIRO;RJ;22290-160;(21) 3725-7708;(21) 3725-7821;(21) 3725-7731;www.brkbdtvm.com.br;admfundos.brkb@brookfieldbr.com
00.613.094/0001-74;2018-12-01;1;2019-01-10;FUNDO DE INVESTIMENTO IMOBILIÁRIO PANAMBY;1995-03-14;INVESTIDORES EM GERAL;BRPABYCTF012;758400;N;N;Desenvolvimento para Venda;Híbrido;Passiva;Indeterminado;;31/12;S;N;N;S;N;BRKB DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;33923111000129;RUA LAURO MULLER;116;SALAS 2101, 2102 e 2108;BOTAFOGO;RIO DE JANEIRO;RJ;22290-160;(21) 3725-7708;(21) 3725-7821;(21) 3725-7731;www.brkbdtvm.com.br;admfundos.brkb@brookfieldbr.com
00.762.723/0001-28;2018-01-01;1;2018-02-15;FUNDO DE INV. IMOBILIÁRIO CENTRO TÊXTIL INTERNACIONAL;1995-08-18;INVESTIDORES EM GERAL;BRBMIICTF007;36319906;N;N;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS S/A DTVM;72600026000181;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
00.762.723/0001-28;2018-02-01;1;2018-03-13;FUNDO DE INV. IMOBILIÁRIO CENTRO TÊXTIL INTERNACIONAL;1995-08-18;INVESTIDORES EM GERAL;BRBMIICTF007;36319906;N;N;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS S/A DTVM;72600026000181;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
00.762.723/0001-28;2018-03-01;1;2018-04-06;FUNDO DE INV. IMOBILIÁRIO CENTRO TÊXTIL INTERNACIONAL;1995-08-18;INVESTIDORES EM GERAL;BRBMIICTF007;36319906;N;N;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS S/A DTVM;72600026000181;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
00.762.723/0001-28;2018-04-01;1;2018-05-14;FUNDO DE INV. IMOBILIÁRIO CENTRO TÊXTIL INTERNACIONAL;1995-08-18;INVESTIDORES EM GERAL;BRBMIICTF007;36319906;N;N;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS S/A DTVM;72600026000181;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
00.762.723/0001-28;2018-05-01;1;2018-06-14;FUNDO DE INV. IMOBILIÁRIO CENTRO TÊXTIL INTERNACIONAL;1995-08-18;INVESTIDORES EM GERAL;BRBMIICTF007;36319906;N;N;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS S/A DTVM;72600026000181;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
00.762.723/0001-28;2018-06-01;1;2018-07-12;FUNDO DE INV. IMOBILIÁRIO CENTRO TÊXTIL INTERNACIONAL;1995-08-18;INVESTIDORES EM GERAL;BRBMIICTF007;36319906;N;N;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS S/A DTVM;72600026000181;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
00.762.723/0001-28;2018-07-01;1;2018-08-14;FUNDO DE INV. IMOBILIÁRIO CENTRO TÊXTIL INTERNACIONAL;1995-08-18;INVESTIDORES EM GERAL;BRCTXTCTF014;36319906;N;N;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS S/A DTVM;72600026000181;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
00.762.723/0001-28;2018-08-01;1;2018-09-12;FUNDO DE INV. IMOBILIÁRIO CENTRO TÊXTIL INTERNACIONAL;1995-08-18;INVESTIDORES EM GERAL;BRCTXTCTF014;36319906;N;N;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS S/A DTVM;72600026000181;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
00.762.723/0001-28;2018-09-01;1;2018-10-11;FUNDO DE INV. IMOBILIÁRIO CENTRO TÊXTIL INTERNACIONAL;1995-08-18;INVESTIDORES EM GERAL;BRCTXTCTF014;36319906;N;N;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS S/A DTVM;72600026000181;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
00.762.723/0001-28;2018-10-01;1;2018-11-12;FUNDO DE INV. IMOBILIÁRIO CENTRO TÊXTIL INTERNACIONAL;1995-08-18;INVESTIDORES EM GERAL;BRCTXTCTF014;36319906;N;N;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS S/A DTVM;72600026000181;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
00.762.723/0001-28;2018-11-01;1;2018-12-12;FUNDO DE INV. IMOBILIÁRIO CENTRO TÊXTIL INTERNACIONAL;1995-08-18;INVESTIDORES EM GERAL;BRCTXTCTF014;36319906;N;N;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS S/A DTVM;72600026000181;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
00.762.723/0001-28;2018-12-01;1;2019-01-14;FUNDO DE INV. IMOBILIÁRIO CENTRO TÊXTIL INTERNACIONAL;1995-08-18;INVESTIDORES EM GERAL;BRCTXTCTF014;36319906;N;N;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS S/A DTVM;72600026000181;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
00.868.235/0001-08;2018-01-01;1;2018-02-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO HERMES;1995-10-03;INVESTIDORES EM GERAL;BRHERMCTF004;54316;N;N;Renda;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
00.868.235/0001-08;2018-02-01;1;2018-03-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO HERMES;1995-10-03;INVESTIDORES EM GERAL;BRHERMCTF004;54316;N;N;Renda;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
00.868.235/0001-08;2018-03-01;1;2018-04-11;FUNDO DE INVESTIMENTO IMOBILIÁRIO HERMES;1995-10-03;INVESTIDORES EM GERAL;BRHERMCTF004;54316;N;N;Renda;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
00.868.235/0001-08;2018-04-01;1;2018-05-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO HERMES;1995-10-03;INVESTIDORES EM GERAL;BRHERMCTF004;54316;N;N;Renda;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
00.868.235/0001-08;2018-05-01;1;2018-06-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO HERMES;1995-10-03;INVESTIDORES EM GERAL;BRHERMCTF004;54316;N;N;Renda;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
00.868.235/0001-08;2018-06-01;1;2018-07-13;FUNDO DE INVESTIMENTO IMOBILIÁRIO HERMES;1995-10-03;INVESTIDORES EM GERAL;BRHERMCTF004;54316;N;N;Renda;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
00.868.235/0001-08;2018-07-01;1;2018-08-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO HERMES;1995-10-03;INVESTIDORES EM GERAL;BRHERMCTF004;54316;N;N;Renda;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
00.868.235/0001-08;2018-08-01;1;2018-09-13;FUNDO DE INVESTIMENTO IMOBILIÁRIO HERMES;1995-10-03;INVESTIDORES EM GERAL;BRHERMCTF004;54316;N;N;Renda;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
00.868.235/0001-08;2018-09-01;1;2018-10-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO HERMES;1995-10-03;INVESTIDORES EM GERAL;BRHERMCTF004;54316;N;N;Renda;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
