CNPJ_Fundo;Data_Referencia;Versao;Nome_Ativo;Objetivos;Montante_Investido;Origem_Recursos
09.072.017/0001-29;2017-12-01;1;LCI - Banco BTG Pactual S.A.;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;2032152.08;Caixa do fundo
09.072.017/0001-29;2017-12-01;1;LCI - Banco BTG Pactual S.A.;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;2043732.78;Caixa do fundo
09.072.017/0001-29;2017-12-01;1;LCI - Banco BTG Pactual S.A.;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;10000000;Caixa do fundo
09.072.017/0001-29;2017-12-01;1;LCI - Banco BTG Pactual S.A.;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;10000000;Caixa do fundo
09.072.017/0001-29;2017-12-01;1;LCI - Banco ABC;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;15000000;Caixa do fundo
09.072.017/0001-29;2017-12-01;1;LCI - Banco ABC;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;6000000;Caixa do fundo
09.072.017/0001-29;2017-12-01;1;CRI - Travessia Securitizadora S.A;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;14500000;Caixa do fundo
09.072.017/0001-29;2017-12-01;1;CRI - Vert Securitizadora;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;10054831.81;Caixa do fundo
09.350.920/0001-04;2017-12-01;1;Não houve aquisições no período;Não houve aquisições no período;0;Não houve aquisições no período
09.552.812/0001-14;2017-12-01;1;CRI Ativo 16I0000002 Série 73 Ápice Securitizadora Imobiliária S.A;Renda;2199610.42;Capital
09.552.812/0001-14;2017-12-01;1;CRI Ativo 17K0161325 Série 1 Vert Companhia Securitizadora;Renda;14579506.13;Capital
09.552.812/0001-14;2017-12-01;1;CRI Ativo 17I0152208 Série 290 Cibrasec;Renda;2500427.83;Capital
09.552.812/0001-14;2017-12-01;1;CRI Ativo 17H0164854 Série 165 Rb Capital Securitizadora Residenci;Renda;12066823.56;Capital
09.552.812/0001-14;2017-12-01;1;CRI Ativo 17G0788003 Série 95 Ápice Securitizadora Imobiliária S.A;Renda;5000000;Capital
09.552.812/0001-14;2017-12-01;1;CRI Ativo 16I0000002 Série 73 Ápice Securitizadora Imobiliária S.A;Renda;2302091.39;Capital
09.552.812/0001-14;2017-12-01;1;CRI Ativo 16I0000002 Série 73 Ápice Securitizadora Imobiliária S.A;Renda;616546.95;Capital
10.347.505/0001-80;2017-12-01;1;LOG17L0716894;Auferir receita por meio da variação do papel;4010490.4;Disponibilidades
10.347.505/0001-80;2017-12-01;1;Matarazzo16G0606929;Auferir receita por meio da variação do papel;7573934.274;Disponibilidades
10.347.505/0001-80;2017-12-01;1;Matarazzo 217L0737603;Auferir receita por meio da variação do papel;5022953.35;Disponibilidades
10.347.505/0001-80;2017-12-01;1;SÃO CARLOS13E0032174;Auferir receita por meio da variação do papel;3081092.1405;Disponibilidades
10.347.505/0001-80;2017-12-01;1;Performance13I0112712;Auferir receita por meio da variação do papel;18402465.336;Disponibilidades
10.347.505/0001-80;2017-12-01;1;Alphaville15K0547253;Auferir receita por meio da variação do papel;3431355.2975;Disponibilidades
10.347.505/0001-80;2017-12-01;1;BKO Arouche17I0135204;Auferir receita por meio da variação do papel;3087767.991;Disponibilidades
10.347.505/0001-80;2017-12-01;1;TERRAL13H0037877;Auferir receita por meio da variação do papel;8532701.0281;Disponibilidades
10.347.505/0001-80;2017-12-01;1;Santa Paula11K0022147;Auferir receita por meio da variação do papel;5160615.7344;Disponibilidades
10.347.505/0001-80;2017-12-01;1;Palmeiras15J0056053;Auferir receita por meio da variação do papel;2906992.628;Disponibilidades
10.347.505/0001-80;2017-12-01;1;Cyrela17G0848381;Auferir receita por meio da variação do papel;4143369.96;Disponibilidades
10.347.505/0001-80;2017-12-01;1;Rezek14F0679871;Auferir receita por meio da variação do papel;20071679.832;Disponibilidades
10.347.505/0001-80;2017-12-01;1;OR12G0003736;Auferir receita por meio da variação do papel;4823616.8547;Disponibilidades
10.347.505/0001-80;2017-12-01;1;LCI16F00189033;Auferir receita por meio da variação do papel;46114395.12;Disponibilidades
10.347.505/0001-80;2017-12-01;1;LCI17A00100073;Auferir receita por meio da variação do papel;17308518.34;Disponibilidades
10.348.185/0001-83;2017-12-01;1;Aliansce Bangu16D0062179;Auferir receita por meio da variação do papel;19458570;Disponibilidades
10.348.185/0001-83;2017-12-01;1;Rezek14F0679871;Auferir receita por meio da variação do papel;108721599.09;Disponibilidades
10.348.185/0001-83;2017-12-01;1;Matarazzo16G0606929;Auferir receita por meio da variação do papel;100985790.32;Disponibilidades
10.348.185/0001-83;2017-12-01;1;Matarazzo16G0606929;Auferir receita por meio da variação do papel;100985790.32;Disponibilidades
10.348.185/0001-83;2017-12-01;1;BR Properties17G0839884;Auferir receita por meio da variação do papel;73931505;Disponibilidades
10.348.185/0001-83;2017-12-01;1;Cyrela17G0848381;Auferir receita por meio da variação do papel;49720439.52;Disponibilidades
10.348.185/0001-83;2017-12-01;1;LDI (2ª emissão)14A0117272;Auferir receita por meio da variação do papel;28493554.208;Disponibilidades
10.348.185/0001-83;2017-12-01;1;Matarazzo16G0606929;Auferir receita por meio da variação do papel;100985790.32;Disponibilidades
10.348.185/0001-83;2017-12-01;1;Rezek14F0679871;Auferir receita por meio da variação do papel;108721599.09;Disponibilidades
10.348.185/0001-83;2017-12-01;1;WTC16L0089814;Auferir receita por meio da variação do papel;103971891.8175;Disponibilidades
10.348.185/0001-83;2017-12-01;1;SÃO CARLOS (1ª série)13E0032174;Auferir receita por meio da variação do papel;1120397.142;Disponibilidades
10.348.185/0001-83;2017-12-01;1;Alphaville15K0547253;Auferir receita por meio da variação do papel;48038974.165;Disponibilidades
10.348.185/0001-83;2017-12-01;1;LOG17L0716894;Auferir receita por meio da variação do papel;16041961.6;Disponibilidades
10.348.185/0001-83;2017-12-01;1;EIT10L0025298;Auferir receita por meio da variação do papel;34697914.57;Disponibilidades
10.410.463/0001-85;2017-12-01;1;ASIA INVESTIMENTOS EM SHOPPING CENTERS S.A.;Participação;58377037.51;Fluxo de Caixa
10.410.463/0001-85;2017-12-01;1;MANCHESTER PATRIMONIAL S.A.;Participação;641872.66;Fluxo de Caixa
10.410.463/0001-85;2017-12-01;1;LFT;Gestão da Liquidez do Fundo;139251.8;Fluxo de Caixa
10.427.246/0001-06;2017-12-01;1;LCI 17J00135592 - BANCO ABC BRASIL S/A;Renda;9957000;Capital
10.456.799/0001-89;2017-12-01;1;Loja 1 - Dr. Nilo Peçanha, 3349 Matricula 174.858;Aquisição para venda;78000;Recursos próprios
10.456.799/0001-89;2017-12-01;1;Loja 2 - Dr. Nilo Peçanha, 3351 Matricula 174.859;Aquisição para venda;72000;Recursos próprios
10.456.799/0001-89;2017-12-01;1;Loja 3 - Dr. Nilo Peçanha, 3353 Matricula 174.860;Aquisição para venda;61000;Recursos próprios
10.456.799/0001-89;2017-12-01;1;Loja 4 - Dr. Nilo Peçanha, 3355 Matricula 174.861;Aquisição para venda;92000;Recursos próprios
10.456.799/0001-89;2017-12-01;1;Loja 5 - Dr. Nilo Peçanha, 3357 Matricula 174.862;Aquisição para venda;59000;Recursos próprios
10.456.799/0001-89;2017-12-01;1;Loja 6 - Dr. Nilo Peçanha, 3359 Matricula 174.863;Aquisição para venda;84000;Recursos próprios
10.456.799/0001-89;2017-12-01;1;Loja 7 - Dr. Nilo Peçanha, 3363 Matricula 174.864;Aquisição para venda;87000;Recursos próprios
10.456.799/0001-89;2017-12-01;1;Apartamento 804 e Box 09 Edifício Nilo Home Square;Aquisição para venda;35000;Recursos próprios
11.026.627/0001-38;2017-12-01;1;Cotas do FII Imobiliário Rio Bravo Renda Corporativa;Lucro na Venda;2962529.3;Capital
11.026.627/0001-38;2017-12-01;1;Cotas do FII XP Macae;Lucro na Venda;4340030.82;Capital
11.026.627/0001-38;2017-12-01;1;Cotas do FII XP Malls Fundo de Investimento Imobiliário;Lucro na Venda;6000000;Capital
11.026.627/0001-38;2017-12-01;1;Cotas do FII Vinci Shopping Centers;Lucro na Venda;2002000;Capital
11.026.627/0001-38;2017-12-01;1;Cotas do FII TB Office;Lucro na Venda;468471.94;Capital
11.026.627/0001-38;2017-12-01;1;Cotas do FII TRX Logística Renda I;Lucro na Venda;154.64;Capital
11.026.627/0001-38;2017-12-01;1;Cotas do Malls Brasil Plural Fundo de Investimento Imobiliário;Lucro na Venda;2000000;Capital
11.026.627/0001-38;2017-12-01;1;Cotas do FII Hospital Nossa Senhora de Lourdes;Lucro na Venda;5807270.82;Capital
11.026.627/0001-38;2017-12-01;1;Cotas do FII JS Real Estate Muitigestão;Lucro na Venda;1187773.02;Capital
11.026.627/0001-38;2017-12-01;1;Cotas do FII SDI Logística Rio;Lucro na Venda;4401336.3;Capital
11.026.627/0001-38;2017-12-01;1;Cotas do FII Hedging Griffo Real Estate;Lucro na Venda;2643740.94;Capital
11.026.627/0001-38;2017-12-01;1;Cotas do FII General Shopping Ativo e Renda;Lucro na Venda;16736470.87;Capital
11.026.627/0001-38;2017-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;Lucro na Venda;27431588.81;Capital
11.026.627/0001-38;2017-12-01;1;Cotas do FII Kinea Rendimentos Imobiliários;Lucro na Venda;6550783.7;Capital
11.026.627/0001-38;2017-12-01;1;Cotas do FII Campus Faria Lima;Lucro na Venda;1958160.38;Capital
11.026.627/0001-38;2017-12-01;1;Cotas do FII CEO Cyrela;Lucro na Venda;2063455.8;Capital
11.026.627/0001-38;2017-12-01;1;Cotas do FII BB Progressivo;Lucro na Venda;534064.21;Capital
11.026.627/0001-38;2017-12-01;1;Cotas do FII Anhanguera Educacional;Lucro na Venda;5472391.24;Capital
11.026.627/0001-38;2017-12-01;1;Cotas do FII Aespar;Lucro na Venda;4444825.02;Capital
11.026.627/0001-38;2017-12-01;1;Cotas do FII C Jardim;Lucro na Venda;2415.33;Capital
11.026.627/0001-38;2017-12-01;1;Cotas do FII Água Branca;Lucro na Venda;592.97;Capital
11.160.521/0001-22;2017-12-01;1;LCI - BTG PACTUAL;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;3000000;Caixa do fundo
11.160.521/0001-22;2017-12-01;1;CRI - GAIA SECURITIZADORA S.A.;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;3491767.75;Caixa do fundo
11.160.521/0001-22;2017-12-01;1;LCI - BTG PACTUAL;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;8000000;Caixa do fundo
11.160.521/0001-22;2017-12-01;1;CRI - ÁPICE SECURITIZADORA IMOBILIÁRIA S.A.;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;10073254.34;Caixa do fundo
11.160.521/0001-22;2017-12-01;1;CRI - RB CAPITAL SECURITIZADORA S.A.;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;7768000;Caixa do fundo
11.160.521/0001-22;2017-12-01;1;LCI - ABC;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;3000000;Caixa do fundo
11.160.521/0001-22;2017-12-01;1;LCI - ABC;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;3000000;Caixa do fundo
11.160.521/0001-22;2017-12-01;1;CRI - BR PARTNERS;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;5000970.82;Caixa do fundo
11.160.521/0001-22;2017-12-01;1;CRI - RB CAPITAL SECURITIZADORA S.A.;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;2394465.56;Caixa do fundo
11.160.521/0001-22;2017-12-01;1;CRI - RB CAPITAL SECURITIZADORA S.A.;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;977542.84;Caixa do fundo
11.160.521/0001-22;2017-12-01;1;CRI - ÁPICE SECURITIZADORA IMOBILIÁRIA S.A.;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;6816697.75;Caixa do fundo
11.160.521/0001-22;2017-12-01;1;CRI - VERT COMPANHIA SECURITIZADORA;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;10054831.81;Caixa do fundo
11.160.521/0001-22;2017-12-01;1;CRI - TRAVESSIA SECURITIZADORA S.A;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;7037766.43;Caixa do fundo
11.160.521/0001-22;2017-12-01;1;CRI - RB CAPITAL SECURITIZADORA S.A.;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;8056199.34;Caixa do fundo
11.326.746/0001-06;2017-12-01;1;Imóvel registrado sob matricula 118.393 - Campinas - SP.;Propriedade para investimento;900000;Utilização de recursos proprios
11.326.746/0001-06;2017-12-01;1;Imóvel - Terreno Situado em Campinas - SP;Propriedade para investimento;1170000;Utilização de recursos proprios
11.326.746/0001-06;2017-12-01;1;Imóvel registrado sob matricula 89.691- Indaiatuba - SP.;Propriedade para investimento;4050000;Utilização de recursos proprios
11.664.201/0001-00;2017-12-01;1;RB CAPITAL CIA DE SEC. 1ª Emissão - Série nº 165ª;Renda;11207409.36;Capital
11.664.201/0001-00;2017-12-01;1;CIBRASEC SEC. 4ª Emissão - Série nº 100ª;Renda;9084291.04;Capital
11.664.201/0001-00;2017-12-01;1;BARIGUI SEC. 1ª Emissão - Série nº 1ª;Renda;933870.75;Capital
11.664.201/0001-00;2017-12-01;1;GAIA SEC. 4ª  Emissão - Série nº 100ª;Renda;11357896.26;Capital
12.323.955/0001-69;2017-12-01;1;Leste Empreendimento Imobiliário Ltda;Renda;994000;Capital
12.358.507/0001-09;2017-12-01;2;PLANNER FDO DE INVESTIMENTO MULTIMERCADO;Gestão da Liquidez do Fundo;1016055.88;Fluxo de Caixa
12.804.013/0001-00;2017-12-01;1;50% de um Terreno;Investimento com vistas a obter lucro futuro;488000;Por integralização de capital
12.809.972/0001-00;2017-12-01;1;-;-;-;-
12.978.943/0001-72;2017-12-01;1;Centro de Distribuição Natura - Sede;Construção do ativo - Sede;105367093.8;Cessão de créditos
13.371.132/0001-71;2017-12-01;1;FII;Ganho de capital e renda;49788209.81;Recursos em caixa
13.371.132/0001-71;2017-12-01;1;LFT;Liquidez;302192153.47;Recursos em caixa
13.371.132/0001-71;2017-12-01;1;LCI;Liquidez;174000000;Recursos em caixa
13.371.132/0001-71;2017-12-01;1;Ações de Sociedades permitidas aos FII;Ganho de capital e renda;253871998.81;Recursos em caixa
13.371.132/0001-71;2017-12-01;1;CRI;Ganho de capital e renda;53000000;Recursos em caixa
13.584.584/0001-31;2017-12-01;3;CPG EMPREENDIMENTOS S.A - ON;Participação (ações 222.360);10900000;Fluxo de Caixa
13.584.584/0001-31;2017-12-01;3;VHRE3 - VHR EMPREEND E PAR - ON;Participação (ações 6.921.888,00);54241003.97;Fluxo de Caixa
13.584.584/0001-31;2017-12-01;3;Fundos Renda Fixa e LTN;Gestão de Liquidez do Fundo;12995759.74;Fluxo de Caixa
13.584.584/0001-31;2017-12-01;3;Cemitério Morumby - 131;Direito de uso;1703000;Fluxo de Caixa
13.584.584/0001-31;2017-12-01;3;Cemitério Terra Santa - 900;Direito de uso;4500000;Fluxo de Caixa
13.584.584/0001-31;2017-12-01;3;Cemitério Terra Santa - 2000;Direito de uso;10000000;Fluxo de Caixa
13.584.584/0001-31;2017-12-01;3;Rover Negócios e Empreendimentos Imobiliários S.A.;Participação (Ações 30.052);13800000;Fluxo de Caixa
13.584.584/0001-31;2017-12-01;3;Empreendimento Comercial;Imóvel Quarteirão n.31 - Letra D - Matrícula n.o 30.491;9320000;Fluxo de Caixa
13.842.683/0001-76;2017-12-01;1;LCI CEF;Gestão da Liquidez do Fundo;10816537.91;Fluxo de Caixa
13.842.683/0001-76;2017-12-01;1;COMPROMISSADA BRADESCO;Gestão da Liquidez do Fundo;11401886.29;Fluxo de Caixa
13.842.683/0001-76;2017-12-01;1;CRI HABITASEC SECURITIZADORA SERIE 55;Gestão da Liquidez do Fundo;9195357.49;1a. Emissão de Cotas
13.842.683/0001-76;2017-12-01;1;CRI HABITASEC SECURITIZADORA SERIE 62;Gestão da Liquidez do Fundo;8303842.72;1a. Emissão de Cotas
13.842.683/0001-76;2017-12-01;1;CRI HABITASEC SECURITIZADORA SERIE 66;Gestão da Liquidez do Fundo;9577105.69;1a. Emissão de Cotas
13.842.683/0001-76;2017-12-01;1;CRI HABITASEC SECURITIZADORA SERIE 89;Gestão da Liquidez do Fundo;6609105.1;1a. Emissão de Cotas
13.842.683/0001-76;2017-12-01;1;CRI HABITASEC SECURITIZADORA SERIE 89;Gestão da Liquidez do Fundo;6609105.1;1a. Emissão de Cotas
14.074.706/0001-02;2017-12-01;1;GRANJA CALIFORNIA;Desenvolvimento imobiliário;2282609;Aportes de cotistas
14.074.706/0001-02;2017-12-01;1;FLORESTA;Desenvolvimento imobiliário;6675501;Aportes de cotistas
14.074.706/0001-02;2017-12-01;1;GUARÁ;Desenvolvimento imobiliário;1141305;Aportes de cotistas
14.074.706/0001-02;2017-12-01;1;CITRIC. HORTOLÂNDIA;Desenvolvimento imobiliário;8541891;Aportes de cotistas
14.074.706/0001-02;2017-12-01;1;CHÁCARA IMACULADA;Desenvolvimento imobiliário;5706522;Aportes de cotistas
14.074.706/0001-02;2017-12-01;1;LAGOA;Desenvolvimento imobiliário;5326087;Aportes de cotistas
14.074.706/0001-02;2017-12-01;1;LONDRINA 41;Desenvolvimento imobiliário;3043479;Aportes de cotistas
14.074.706/0001-02;2017-12-01;1;LONDRINA;Desenvolvimento imobiliário;2282607;Aportes de cotistas
14.080.689/0001-16;2017-06-01;2;16H0210067;Renda e retorno de capital;2449719.92953359;Recebimentos de juros e amortização
14.080.689/0001-16;2017-06-01;2;16J0858698;Renda e retorno de capital;3077073.18;Recebimentos de juros e amortização
14.080.689/0001-16;2017-06-01;2;16L0139650;Renda e retorno de capital;3116556.36;Recebimentos de juros e amortização
14.080.689/0001-16;2017-06-01;2;17C0995498;Renda e retorno de capital;5695000;Recebimentos de juros e amortização
14.080.689/0001-16;2017-06-01;2;16L0139227;Renda e retorno de capital;6400000;Recebimentos de juros e amortização
14.080.689/0001-16;2017-06-01;2;16H0204017;Renda e retorno de capital;7880054.61;Recebimentos de juros e amortização
14.088.246/0001-71;2017-12-01;1;BRADESCO COMPROMISSADA;Gestão de Liquidez do Fundo;309313.08;Fluxo de Caixa
14.422.044/0001-14;2017-12-01;1;Matarazzo16G0606929;Auferir receita por meio da variação do papel;20197158.064;Disponibilidades
14.422.044/0001-14;2017-12-01;1;CCP16I0994037;Auferir receita por meio da variação do papel;12490644.6327;Disponibilidades
14.422.044/0001-14;2017-12-01;1;SÃO CARLOS (2ª série/ série curta)13E0047022;Auferir receita por meio da variação do papel;12183304.6165;Disponibilidades
14.422.044/0001-14;2017-12-01;1;BR Properties17G0839884;Auferir receita por meio da variação do papel;11829040.8;Disponibilidades
14.422.044/0001-14;2017-12-01;1;Jalles Machado/Otávio Lage14G0387196;Auferir receita por meio da variação do papel;11359028.676;Disponibilidades
14.422.044/0001-14;2017-12-01;1;LOG17L0716894;Auferir receita por meio da variação do papel;10026226;Disponibilidades
14.422.044/0001-14;2017-12-01;1;HSI14K0039367;Auferir receita por meio da variação do papel;9905493.492;Disponibilidades
14.422.044/0001-14;2017-12-01;1;BKO Arouche17I0135204;Auferir receita por meio da variação do papel;7204791.979;Disponibilidades
14.422.044/0001-14;2017-12-01;1;O.N.S12L0033171;Auferir receita por meio da variação do papel;5005395.2312;Disponibilidades
14.422.044/0001-14;2017-12-01;1;OR12G0003736;Auferir receita por meio da variação do papel;3675136.6512;Disponibilidades
14.422.044/0001-14;2017-12-01;1;SÃO CARLOS (1ª série/ série longa)13E0032174;Auferir receita por meio da variação do papel;3641290.7115;Disponibilidades
14.422.044/0001-14;2017-12-01;1;Cyrela17G0848381;Auferir receita por meio da variação do papel;3397563.3672;Disponibilidades
14.422.044/0001-14;2017-12-01;1;OR CEPAC 213J0024983;Auferir receita por meio da variação do papel;2889134.0145;Disponibilidades
14.422.044/0001-14;2017-12-01;1;Alphaville15K0547253;Auferir receita por meio da variação do papel;1055801.63;Disponibilidades
14.609.653/0001-87;2017-12-01;1;LFT;Gestão de Liquidez do Fundo;1420229.73;Fluxo de Caixa
14.609.653/0001-87;2017-12-01;1;LFT;Gestão de Liquidez do Fundo;139238.21;Fluxo de Caixa
14.665.312/0001-29;2017-12-01;1;TOTAL_LIFE_BL-1_APTO-905;Devolução de unidade vendida (distrato);0;Distrato
14.665.312/0001-29;2017-12-01;1;TOTAL_LIFE_BL-2_APTO-901;Devolução de unidade vendida (distrato);0;Distrato
15.394.563/0001-89;2017-12-01;1;Química Amparo12L0033171;Auferir receita por meio da variação do papel;3761;Disponibilidades
15.394.563/0001-89;2017-12-01;1;Cyrela16D0062179;Auferir receita por meio da variação do papel;4162;Disponibilidades
15.394.563/0001-89;2017-12-01;1;BR PROPERTIES 12K0035326;Auferir receita por meio da variação do papel;7886;Disponibilidades
15.394.563/0001-89;2017-12-01;1;DEMETER 17G0839884;Auferir receita por meio da variação do papel;5661;Disponibilidades
15.394.563/0001-89;2017-12-01;1;Log 16L0089814;Auferir receita por meio da variação do papel;4011;Disponibilidades
15.394.563/0001-89;2017-12-01;1;BM SPE17A0060699;Auferir receita por meio da variação do papel;5023;Disponibilidades
15.461.076/0001-91;2017-12-01;1;Não foram adquiridos imóveis no exercício de 2017;0;0;0
15.538.445/0001-05;2017-12-01;1;ITAU CUSTODIA RF CURTO PRAZO CAIXA;Renda;788604.21;Capital
15.538.445/0001-05;2017-12-01;1;LFT;Renda;4498711.05;Capital
15.576.907/0001-70;2017-12-01;1;Não houve aquisições no período;Não houve aquisições no período;0,00;Não houve aquisições no período
16.543.270/0001-89;2017-12-01;1;Maxima Realty;Desenvolvimento Imobiliario;12041625.66;Aporte de cotistas
16.543.270/0001-89;2017-12-01;1;SUPERAVIT PART;Desenvolvimento Imobiliario;69264805;Aporte de cotistas
16.706.958/0001-32;2017-02-01;1;CRI - RB CAPITAL SECURITIZADORA S.A. - Série nº 143 da 1ª Emissão;Aquisição de ativos imobiliários através da aquisição de CRI conforme previsto na Política de Investimento do Fundo;150000000;5º Emissão de Cotas
16.706.958/0001-32;2017-02-01;1;CRI - RB CAPITAL SECURITIZADORA S.A. - Série nº 142 da 1ª Emissão;Aquisição de ativos imobiliários através da aquisição de CRI conforme previsto na Política de Investimento do Fundo;150000000;5º Emissão de Cotas
16.706.958/0001-32;2017-02-01;1;CRI - APICE SECURITIZADORA IMOBILIARIA S.A. - Série nº 79 da 1 ª Emissão;Aquisição de ativos imobiliários através da aquisição de CRI conforme previsto na Política de Investimento do Fundo;59655600;Recursos disponíveis no FII oriundos do fluxo de pagamentos
16.706.958/0001-32;2017-02-01;1;CRI - RB CAPITAL SECURITIZADORA S.A. - Série nº 140 da 1ª Emissão;Aquisição de ativos imobiliários através da aquisição de CRI conforme previsto na Política de Investimento do Fundo;855424.841782;5º Emissão de Cotas
16.706.958/0001-32;2017-02-01;1;CRI - CIBRASEC-CIA BRAS DE SECURITIZAÇÃO - Série nº 281 da 2ª Emissão;Aquisição de ativos imobiliários através da aquisição de CRI conforme previsto na Política de Investimento do Fundo;190000000;Recursos disponíveis no FII oriundos do fluxo de pagamentos
